,price,property_type,bedrooms,bathrooms_text,beds,neighbourhood_cleansed
2929,150.0,Entire residential home,2.0,1.0,3.0,Bear Valley
2930,238.0,Entire guest suite,3.0,2.0,4.0,Washington Virginia Vale
2931,133.0,Entire guest suite,1.0,1.0,1.0,Five Points
2932,139.0,Entire guesthouse,1.0,1.0,1.0,Berkeley
2933,108.0,Entire guesthouse,1.0,1.0,2.0,Five Points
2935,225.0,Entire residential home,2.0,2.0,2.0,Barnum
2936,35.0,Private room in residential home,1.0,1.0,0.0,Lowry Field
2939,373.0,Entire serviced apartment,2.0,2.5,2.0,Civic Center
2940,135.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
2941,287.0,Entire townhouse,2.0,2.5,2.0,Washington Virginia Vale
2942,149.0,Private room in residential home,1.0,1.0,1.0,Jefferson Park
2944,272.0,Entire residential home,3.0,2.5,4.0,Gateway - Green Valley Ranch
2945,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
2946,47.0,Private room in bungalow,1.0,1.0,1.0,Wellshire
2947,89.0,Entire condominium (condo),2.0,1.5,2.0,Washington Virginia Vale
2948,175.0,Entire serviced apartment,2.0,2.0,2.0,Highland
2949,100.0,Entire townhouse,2.0,1.5,2.0,City Park West
2951,82.0,Entire condominium (condo),1.0,1.0,1.0,Highland
2952,104.0,Private room in residential home,1.0,1.0,1.0,Cole
2953,168.0,Entire rental unit,2.0,2.0,2.0,West Colfax
2954,121.0,Entire guest suite,2.0,1.0,3.0,West Highland
2955,196.0,Entire serviced apartment,1.0,1.5,1.0,Civic Center
2956,102.0,Entire guest suite,1.0,1.0,2.0,Sunnyside
2957,395.0,Entire residential home,3.0,3.0,3.0,University Park
2958,125.0,Entire guest suite,1.0,1.0,2.0,Highland
2959,195.0,Entire bungalow,3.0,2.0,2.0,Chaffee Park
2960,174.0,Entire guest suite,3.0,1.0,4.0,Harvey Park South
2961,75.0,Private room in townhouse,1.0,1.0,1.0,Globeville
2962,140.0,Entire condominium (condo),2.0,2.0,2.0,Capitol Hill
2963,263.0,Entire condominium (condo),1.0,1.0,1.0,Five Points
2964,220.0,Entire residential home,2.0,2.5,3.0,Cole
2965,65.0,Entire condominium (condo),1.0,1.0,1.0,Capitol Hill
2966,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
2967,150.0,Entire condominium (condo),3.0,2.5,5.0,West Colfax
2968,238.0,Entire condominium (condo),2.0,1.0,3.0,Berkeley
2969,129.0,Entire guest suite,1.0,1.0,1.0,Cheesman Park
2970,200.0,Entire residential home,3.0,2.0,3.0,Hale
2971,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
2972,306.0,Entire condominium (condo),2.0,2.0,3.0,Berkeley
2975,200.0,Entire residential home,2.0,2.0,2.0,Congress Park
2976,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
2977,129.0,Entire guest suite,1.0,1.0,3.0,Athmar Park
2979,214.0,Entire guest suite,2.0,1.0,2.0,Baker
2980,226.0,Entire condominium (condo),1.0,1.0,2.0,Berkeley
2981,130.0,Entire condominium (condo),2.0,2.0,3.0,Baker
2982,135.0,Entire loft,3.0,2.5,3.0,Five Points
2983,218.0,Entire residential home,3.0,2.0,3.0,Gateway - Green Valley Ranch
2984,70.0,Private room in rental unit,1.0,1.0,1.0,Union Station
2985,37.0,Private room in townhouse,1.0,1.0,1.0,Hampden
2986,244.0,Entire condominium (condo),2.0,1.0,3.0,Berkeley
2987,258.0,Entire condominium (condo),2.0,1.0,2.0,Berkeley
2988,226.0,Entire condominium (condo),2.0,1.0,3.0,Berkeley
2989,211.0,Entire condominium (condo),1.0,1.0,2.0,Berkeley
2990,24.0,Shared room in residential home,1.0,2.0,1.0,Stapleton
2991,91.0,Entire serviced apartment,1.0,1.0,1.0,Five Points
2992,110.0,Entire guesthouse,1.0,1.0,0.0,Platt Park
2993,275.0,Entire residential home,4.0,2.0,4.0,West Highland
2995,120.0,Entire residential home,3.0,2.0,3.0,Barnum West
2999,90.0,Entire residential home,3.0,2.0,3.0,Barnum West
3000,75.0,Entire residential home,1.0,1.0,1.0,Barnum West
3002,162.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
3003,161.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
3004,185.0,Entire townhouse,2.0,1.5,2.0,DIA
3005,314.0,Entire condominium (condo),2.0,2.0,3.0,Berkeley
3006,308.0,Entire condominium (condo),2.0,2.0,3.0,Berkeley
3007,308.0,Entire condominium (condo),2.0,2.0,3.0,Berkeley
3008,80.0,Private room in residential home,1.0,1.0,1.0,Hale
3009,258.0,Entire condominium (condo),2.0,1.0,3.0,Berkeley
3010,218.0,Entire condominium (condo),1.0,1.0,2.0,Berkeley
3011,207.0,Entire condominium (condo),1.0,1.0,2.0,Berkeley
3012,258.0,Entire condominium (condo),2.0,1.0,3.0,Berkeley
3013,230.0,Entire condominium (condo),1.0,1.0,2.0,Berkeley
3014,258.0,Entire condominium (condo),2.0,1.0,3.0,Berkeley
3015,209.0,Entire rental unit,2.0,1.5,2.0,Five Points
3016,186.0,Entire condominium (condo),2.0,1.0,2.0,Five Points
3017,150.0,Entire guesthouse,1.0,1.0,1.0,Platt Park
3018,157.0,Entire condominium (condo),2.0,1.0,3.0,Five Points
3019,297.0,Entire condominium (condo),4.0,2.0,4.0,Five Points
3020,125.0,Entire condominium (condo),2.0,2.0,2.0,Union Station
3021,228.0,Entire residential home,3.0,2.0,3.0,North Park Hill
3022,321.0,Entire residential home,2.0,1.0,2.0,Washington Park West
3023,53.0,Entire guest suite,1.0,1.0,1.0,City Park West
3024,435.0,Entire bungalow,3.0,2.0,3.0,Washington Park West
3025,150.0,Entire townhouse,2.0,2.5,2.0,Sloan Lake
3026,175.0,Entire condominium (condo),2.0,1.0,2.0,Highland
3027,140.0,Entire townhouse,1.0,1.0,1.0,Speer
3028,204.0,Entire condominium (condo),2.0,2.0,2.0,Capitol Hill
3029,185.0,Entire townhouse,2.0,2.5,3.0,Jefferson Park
3030,160.0,Entire residential home,3.0,2.0,3.0,Whittier
3031,140.0,Entire residential home,1.0,1.0,2.0,Chaffee Park
3033,139.0,Entire guest suite,2.0,1.0,3.0,Stapleton
3034,125.0,Entire rental unit,1.0,1.0,1.0,Speer
3035,120.0,Entire residential home,2.0,1.0,2.0,Sunnyside
3036,115.0,Entire guest suite,2.0,1.0,3.0,Harvey Park
3037,144.0,Entire guest suite,1.0,1.0,3.0,Regis
3038,149.0,Room in boutique hotel,1.0,1.0,0.0,CBD
3039,136.0,Entire rental unit,1.0,1.0,1.0,Civic Center
3040,184.0,Entire rental unit,1.0,1.0,1.0,Highland
3041,185.0,Entire rental unit,1.0,1.5,1.0,Union Station
3042,128.0,Entire guest suite,2.0,1.0,3.0,Hale
3043,88.0,Entire guest suite,2.0,1.0,2.0,Ruby Hill
3044,64.0,Entire rental unit,1.0,1.0,1.0,City Park West
3045,129.0,Room in boutique hotel,1.0,1.0,1.0,CBD
3046,295.0,Entire residential home,4.0,3.5,4.0,Stapleton
3047,249.0,Entire residential home,2.0,2.0,3.0,Washington Park West
3048,99.0,Entire rental unit,3.0,1.0,4.0,West Highland
3050,176.0,Entire condominium (condo),2.0,2.0,3.0,Five Points
3051,157.0,Entire condominium (condo),2.0,2.0,4.0,Five Points
3052,299.0,Entire townhouse,4.0,4.0,6.0,City Park West
3053,109.0,Entire rental unit,2.0,1.0,3.0,West Colfax
3054,284.0,Entire rental unit,4.0,3.5,6.0,North Capitol Hill
3055,224.0,Entire residential home,3.0,3.5,5.0,Cherry Creek
3056,229.0,Entire townhouse,2.0,2.5,2.0,Five Points
3057,199.0,Entire townhouse,3.0,2.5,4.0,West Colfax
3058,250.0,Entire condominium (condo),2.0,3.0,4.0,Jefferson Park
3059,166.0,Entire condominium (condo),2.0,1.0,2.0,West Colfax
3060,184.0,Entire rental unit,1.0,1.0,1.0,Highland
3063,129.0,Entire townhouse,2.0,2.5,3.0,Highland
3064,140.0,Room in boutique hotel,1.0,1.0,2.0,CBD
3065,200.0,Entire townhouse,3.0,1.5,3.0,Capitol Hill
3066,124.0,Entire townhouse,3.0,2.0,3.0,Capitol Hill
3067,169.0,Entire townhouse,3.0,2.5,4.0,Capitol Hill
3068,154.0,Entire townhouse,2.0,2.0,3.0,Five Points
3069,400.0,Entire residential home,3.0,2.0,6.0,Lincoln Park
3070,95.0,Entire condominium (condo),1.0,1.0,1.0,Highland
3071,180.0,Entire residential home,2.0,2.0,2.0,Regis
3072,94.0,Entire guest suite,1.0,1.0,1.0,Congress Park
3073,166.0,Entire guesthouse,2.0,1.0,3.0,Chaffee Park
3074,280.0,Entire rental unit,1.0,1.0,1.0,Union Station
3075,193.0,Entire residential home,1.0,1.5,2.0,Highland
3077,162.0,Room in hotel,1.0,1.0,1.0,Northeast Park Hill
3078,486.0,Entire residential home,3.0,2.5,3.0,Whittier
3079,325.0,Room in hotel,2.0,2.0,2.0,Northeast Park Hill
3080,664.0,Room in hotel,4.0,4.0,8.0,Northeast Park Hill
3081,169.0,Room in hotel,1.0,1.0,2.0,Stapleton
3082,315.0,Room in hotel,2.0,2.0,2.0,Northeast Park Hill
3083,503.0,Room in hotel,3.0,3.0,6.0,Northeast Park Hill
3084,335.0,Room in hotel,2.0,2.0,4.0,Northeast Park Hill
3085,162.0,Room in hotel,1.0,1.0,1.0,Stapleton
3086,32.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
3087,40.0,Private room in guesthouse,1.0,1.5,0.0,Gateway - Green Valley Ranch
3088,294.0,Entire townhouse,3.0,2.5,3.0,Highland
3090,90.0,Entire residential home,2.0,1.0,3.0,Gateway - Green Valley Ranch
3091,140.0,Entire residential home,1.0,2.0,1.0,City Park West
3092,99.0,Entire guest suite,1.0,1.0,1.0,Cole
3093,418.0,Entire townhouse,4.0,3.5,5.0,Highland
3094,95.0,Entire guest suite,1.0,1.0,1.0,Sunnyside
3095,69.0,Entire condominium (condo),1.0,1.0,1.0,Speer
3096,170.0,Entire guest suite,1.0,1.0,2.0,Speer
3097,84.0,Entire rental unit,2.0,1.0,2.0,Congress Park
3098,88.0,Entire condominium (condo),2.0,2.0,2.0,Hampden South
3099,128.0,Entire rental unit,2.0,1.0,4.0,Valverde
3100,150.0,Entire guesthouse,1.0,1.0,1.0,West Colfax
3101,166.0,Entire rental unit,2.0,2.0,2.0,Highland
3102,84.0,Entire residential home,2.0,1.0,3.0,Baker
3103,130.0,Entire condominium (condo),2.0,2.0,2.0,Jefferson Park
3104,172.0,Entire residential home,3.0,1.0,3.0,Athmar Park
3105,180.0,Entire townhouse,2.0,2.0,2.0,Union Station
3106,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
3107,70.0,Private room in residential home,1.0,1.0,1.0,Baker
3108,219.0,Entire townhouse,2.0,2.0,2.0,Jefferson Park
3110,89.0,Entire guest suite,1.0,1.0,0.0,City Park West
3111,301.0,Entire residential home,4.0,2.0,4.0,Five Points
3112,80.0,Entire residential home,2.0,1.0,2.0,Highland
3113,299.0,Entire residential home,3.0,2.5,6.0,Gateway - Green Valley Ranch
3114,180.0,Entire residential home,4.0,2.5,4.0,Whittier
3115,24.0,Shared room in residential home,1.0,2.0,1.0,Stapleton
3116,85.0,Entire condominium (condo),1.0,1.0,0.0,Windsor
3117,213.0,Entire guest suite,2.0,1.0,2.0,University Park
3118,66.0,Entire rental unit,1.0,1.0,1.0,Congress Park
3119,88.0,Private room in residential home,2.0,1.0,3.0,Fort Logan
3120,554.0,Entire residential home,4.0,3.5,4.0,Sunnyside
3121,65.0,Entire guest suite,1.0,1.0,1.0,West Highland
3122,60.0,Private room in rental unit,1.0,1.0,1.0,Hale
3123,70.0,Entire rental unit,2.0,1.0,2.0,West Highland
3124,150.0,Entire guest suite,2.0,1.0,3.0,Whittier
3125,120.0,Entire guesthouse,1.0,1.0,1.0,Cole
3126,135.0,Entire residential home,1.0,1.0,1.0,West Highland
3127,356.0,Entire residential home,3.0,2.5,3.0,Congress Park
3128,43.0,Private room in rental unit,1.0,1.0,1.0,Washington Virginia Vale
3129,147.0,Entire townhouse,2.0,1.0,2.0,Cole
3130,198.0,Entire rental unit,1.0,1.0,1.0,Cheesman Park
3131,199.0,Entire residential home,1.0,1.0,1.0,Washington Park
3133,24.0,Shared room in residential home,1.0,2.0,1.0,Stapleton
3134,152.0,Entire townhouse,2.0,1.0,3.0,Five Points
3135,471.0,Entire residential home,4.0,2.0,7.0,Chaffee Park
3136,559.0,Entire residential home,4.0,3.0,3.0,Berkeley
3137,110.0,Entire rental unit,1.0,1.0,1.0,Overland
3138,499.0,Entire residential home,3.0,3.5,3.0,Whittier
3139,171.0,Entire bungalow,1.0,1.0,0.0,Washington Park West
3140,650.0,Entire townhouse,3.0,2.5,4.0,Highland
3141,125.0,Entire residential home,3.0,2.5,3.0,Gateway - Green Valley Ranch
3142,198.0,Entire residential home,2.0,1.0,3.0,Cherry Creek
3143,230.0,Entire condominium (condo),2.0,2.5,2.0,West Colfax
3144,275.0,Entire townhouse,1.0,2.5,1.0,Sloan Lake
3145,348.0,Entire rental unit,2.0,2.0,2.0,Cheesman Park
3146,228.0,Entire rental unit,1.0,1.0,1.0,Union Station
3149,228.0,Entire rental unit,1.0,1.0,1.0,Union Station
3150,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
3151,175.0,Entire residential home,4.0,4.0,6.0,Speer
3152,123.0,Entire guesthouse,1.0,1.0,2.0,North Capitol Hill
3153,139.0,Entire townhouse,2.0,1.5,2.0,Highland
3154,96.0,Entire guest suite,1.0,1.0,1.0,Fort Logan
3156,140.0,Entire rental unit,1.0,1.0,1.0,North Park Hill
3157,63.0,Entire rental unit,1.0,1.0,1.0,Baker
3159,59.0,Entire rental unit,1.0,1.0,1.0,Civic Center
3160,125.0,Entire rental unit,1.0,1.0,2.0,West Highland
3161,118.0,Entire condominium (condo),1.0,1.0,1.0,Five Points
3162,133.0,Entire rental unit,1.0,1.0,1.0,Union Station
3165,84.0,Private room in residential home,1.0,1.0,1.0,Northeast Park Hill
3167,358.0,Entire residential home,4.0,4.0,4.0,Highland
3168,87.0,Entire condominium (condo),1.0,1.0,1.0,Lincoln Park
3169,133.0,Entire loft,2.0,1.5,1.0,Five Points
3170,145.0,Entire rental unit,3.0,2.0,0.0,Speer
3171,225.0,Entire residential home,2.0,1.0,2.0,Washington Park West
3173,295.0,Entire townhouse,2.0,2.0,1.0,Jefferson Park
3176,126.0,Entire guest suite,1.0,1.0,1.0,Montclair
3177,144.0,Entire rental unit,3.0,2.0,3.0,Speer
3180,299.0,Entire rental unit,3.0,2.0,3.0,Highland
3181,336.0,Entire townhouse,2.0,3.0,2.0,Jefferson Park
3183,109.0,Entire condominium (condo),1.0,1.0,1.0,Union Station
3184,208.0,Entire rental unit,2.0,2.0,2.0,Capitol Hill
3185,116.0,Entire guesthouse,2.0,2.5,2.0,Cherry Creek
3187,99.0,Entire rental unit,2.0,1.0,4.0,North Capitol Hill
3188,135.0,Entire rental unit,1.0,1.0,1.0,Speer
3189,779.0,Entire residential home,5.0,3.0,4.0,Washington Park West
3190,207.0,Entire residential home,3.0,2.0,4.0,Sloan Lake
3191,65.0,Entire residential home,1.0,1.0,1.0,Platt Park
3192,800.0,Entire residential home,5.0,4.5,5.0,Cheesman Park
3193,120.0,Entire guest suite,1.0,1.0,1.0,Speer
3194,95.0,Entire guest suite,1.0,1.0,1.0,Capitol Hill
3195,140.0,Entire rental unit,2.0,1.0,2.0,City Park West
3196,225.0,Entire townhouse,3.0,1.0,4.0,North Park Hill
3197,177.0,Entire rental unit,1.0,1.0,2.0,Five Points
3198,195.0,Entire guest suite,2.0,1.0,3.0,Speer
3200,130.0,Entire residential home,2.0,2.0,2.0,Platt Park
3201,147.0,Entire rental unit,1.0,1.0,1.0,University Hills
3202,137.0,Entire condominium (condo),2.0,2.0,2.0,Overland
3204,208.0,Entire townhouse,2.0,1.0,3.0,North Park Hill
3205,170.0,Entire guest suite,1.0,1.0,2.0,West Colfax
3206,65.0,Entire townhouse,1.0,1.0,1.0,Sloan Lake
3207,46.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
3208,89.0,Entire condominium (condo),2.0,1.0,2.0,Hale
3209,180.0,Entire townhouse,2.0,1.0,2.0,Northeast Park Hill
3210,500.0,Entire townhouse,2.0,2.5,2.0,Five Points
3211,109.0,Entire condominium (condo),1.0,1.0,2.0,Union Station
3212,149.0,Entire guest suite,2.0,1.0,3.0,Ruby Hill
3213,95.0,Entire residential home,1.0,1.0,1.0,Sunnyside
3214,250.0,Entire residential home,4.0,2.0,4.0,Country Club
3215,352.0,Entire residential home,3.0,2.0,5.0,Barnum West
3216,567.0,Entire residential home,4.0,3.0,7.0,Westwood
3217,867.0,Entire residential home,1.0,1.0,2.0,Westwood
3219,154.0,Entire guesthouse,1.0,1.0,1.0,Whittier
3220,85.0,Private room in condominium (condo),1.0,1.0,1.0,Skyland
3221,102.0,Entire rental unit,1.0,1.0,2.0,Union Station
3222,175.0,Entire rental unit,1.0,1.0,1.0,Union Station
3223,32.0,Private room in rental unit,1.0,1.0,1.0,Gateway - Green Valley Ranch
3224,500.0,Entire townhouse,3.0,2.5,4.0,Capitol Hill
3226,227.0,Entire rental unit,2.0,2.0,2.0,Union Station
3227,300.0,Entire residential home,1.0,1.0,1.0,Five Points
3228,118.0,Entire rental unit,1.0,1.0,1.0,Speer
3229,48.0,Private room in guest suite,1.0,1.0,1.0,Cheesman Park
3231,173.0,Entire condominium (condo),2.0,1.0,2.0,West Colfax
3232,204.0,Entire townhouse,2.0,2.5,2.0,Jefferson Park
3233,115.0,Entire rental unit,1.0,1.0,1.0,Speer
3234,307.0,Entire residential home,5.0,3.0,6.0,Cory - Merrill
3236,141.0,Entire guesthouse,1.0,1.0,1.0,Speer
3237,249.0,Entire rental unit,2.0,2.5,2.0,Union Station
3238,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
3239,59.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
3241,150.0,Entire residential home,1.0,1.0,1.0,Cheesman Park
3242,142.0,Entire guest suite,1.0,1.0,1.0,West Colfax
3244,159.0,Entire rental unit,2.0,1.0,2.0,Speer
3246,254.0,Entire rental unit,1.0,1.0,1.0,Union Station
3248,201.0,Entire condominium (condo),2.0,1.5,2.0,Five Points
3249,232.0,Entire rental unit,2.0,2.0,2.0,Union Station
3250,245.0,Entire townhouse,3.0,3.0,2.0,Union Station
3251,140.0,Entire condominium (condo),2.0,1.0,3.0,Congress Park
3252,157.0,Entire guest suite,1.0,1.0,2.0,Five Points
3253,99.0,Entire townhouse,3.0,3.0,3.0,Skyland
3254,400.0,Entire townhouse,2.0,2.5,3.0,Highland
3255,150.0,Entire condominium (condo),1.0,1.0,2.0,Cheesman Park
3257,211.0,Entire residential home,2.0,1.0,2.0,Cole
3260,145.0,Entire townhouse,1.0,1.0,1.0,Five Points
3261,322.0,Entire residential home,4.0,2.0,4.0,Regis
3263,136.0,Entire residential home,1.0,1.0,1.0,Baker
3264,300.0,Entire residential home,4.0,3.5,3.0,West Highland
3265,482.0,Entire residential home,3.0,3.5,6.0,West Colfax
3266,53.0,Private room in residential home,1.0,1.0,1.0,Gateway - Green Valley Ranch
3267,135.0,Entire condominium (condo),1.0,1.0,2.0,CBD
3268,290.0,Entire bungalow,3.0,1.0,3.0,North Park Hill
3269,199.0,Entire residential home,3.0,1.5,0.0,East Colfax
3271,114.0,Entire condominium (condo),2.0,1.0,4.0,Villa Park
3272,118.0,Entire rental unit,1.0,1.0,1.0,Speer
3273,197.0,Entire rental unit,2.0,2.0,2.0,Southmoor Park
3274,80.0,Entire residential home,3.0,1.0,3.0,Villa Park
3276,284.0,Entire residential home,5.0,3.5,5.0,Congress Park
3277,182.0,Entire rental unit,2.0,2.0,2.0,Gateway - Green Valley Ranch
3278,162.0,Entire rental unit,1.0,1.0,1.0,Lowry Field
3280,188.0,Entire rental unit,2.0,2.0,2.0,Lowry Field
3281,170.0,Entire rental unit,2.0,2.0,2.0,Lowry Field
3283,150.0,Entire residential home,1.0,1.0,2.0,Five Points
3284,485.0,Entire residential home,4.0,3.5,5.0,Skyland
3286,202.0,Entire rental unit,1.0,1.0,1.0,Union Station
3287,149.0,Entire guest suite,2.0,1.0,2.0,Highland
3288,128.0,Entire rental unit,1.0,1.0,1.0,Congress Park
3289,75.0,Private room in villa,1.0,2.0,2.0,Villa Park
3290,60.0,Entire condominium (condo),1.0,1.0,1.0,City Park West
3291,99.0,Entire residential home,2.0,1.0,3.0,Lincoln Park
3292,527.0,Entire townhouse,2.0,2.5,2.0,Highland
3293,283.0,Entire rental unit,2.0,2.0,3.0,CBD
3294,286.0,Entire rental unit,1.0,1.0,2.0,CBD
3295,160.0,Entire residential home,3.0,3.0,4.0,Montclair
3298,52.0,Private room in residential home,1.0,1.0,1.0,Athmar Park
3300,550.0,Room in hotel,2.0,1.0,3.0,CBD
3301,300.0,Entire rental unit,2.0,1.0,3.0,CBD
3304,273.0,Entire townhouse,1.0,2.0,2.0,Berkeley
3305,485.0,Entire residential home,3.0,2.0,3.0,Barnum
3306,114.0,Entire residential home,1.0,1.0,1.0,Stapleton
3307,162.0,Entire rental unit,2.0,1.0,4.0,Cole
3308,312.0,Entire rental unit,2.0,1.0,2.0,CBD
3309,115.0,Entire rental unit,1.0,1.0,1.0,Speer
3310,296.0,Entire rental unit,2.0,1.0,2.0,CBD
3311,312.0,Entire rental unit,2.0,1.0,2.0,CBD
3312,286.0,Entire rental unit,2.0,1.0,3.0,CBD
3313,298.0,Entire rental unit,2.0,1.0,3.0,CBD
3314,237.0,Entire rental unit,1.0,1.0,2.0,CBD
3315,261.0,Entire rental unit,1.0,1.0,1.0,CBD
3316,349.0,Entire rental unit,1.0,1.0,1.0,Five Points
3317,131.0,Entire residential home,2.0,1.0,3.0,Baker
3318,135.0,Entire loft,2.0,1.5,3.0,Five Points
3319,95.0,Entire rental unit,1.0,1.0,0.0,Speer
3320,155.0,Entire guesthouse,1.0,1.0,2.0,Jefferson Park
3321,285.0,Entire condominium (condo),1.0,1.5,2.0,Five Points
3322,253.0,Entire townhouse,2.0,2.5,3.0,Five Points
3323,58.0,Private room in residential home,1.0,1.0,1.0,Athmar Park
3325,58.0,Private room in residential home,1.0,1.0,1.0,Athmar Park
3328,66.0,Private room in residential home,1.0,1.0,1.0,Athmar Park
3330,389.0,Entire residential home,5.0,4.5,6.0,Stapleton
3331,88.0,Entire residential home,3.0,2.5,3.0,Gateway - Green Valley Ranch
3332,104.0,Entire guest suite,1.0,1.0,1.0,Sloan Lake
3333,343.0,Entire residential home,4.0,2.0,4.0,West Highland
3334,65.0,Private room in residential home,1.0,1.0,1.0,Athmar Park
3335,168.0,Private room in residential home,1.0,1.5,3.0,Gateway - Green Valley Ranch
3336,200.0,Entire bungalow,2.0,1.0,2.0,Cole
3337,100.0,Private room in residential home,1.0,1.0,1.0,Virginia Village
3338,35.0,Private room in rental unit,1.0,0.0,1.0,Goldsmith
3339,65.0,Entire condominium (condo),1.0,1.0,1.0,Goldsmith
3340,129.0,Entire condominium (condo),1.0,1.5,1.0,Washington Virginia Vale
3342,228.0,Entire rental unit,1.0,1.0,1.0,Union Station
3344,110.0,Entire guest suite,2.0,1.0,2.0,Sunnyside
3345,149.0,Entire condominium (condo),2.0,2.0,4.0,Highland
3346,149.0,Entire condominium (condo),1.0,1.5,3.0,Highland
3347,199.0,Entire condominium (condo),2.0,2.0,5.0,Highland
3348,115.0,Entire residential home,1.0,1.0,0.0,Sloan Lake
3349,249.0,Entire condominium (condo),3.0,2.5,6.0,Highland
3350,149.0,Entire condominium (condo),1.0,1.5,3.0,Highland
3351,149.0,Entire condominium (condo),1.0,1.5,3.0,Highland
3352,199.0,Entire condominium (condo),2.0,2.0,5.0,Highland
3353,149.0,Entire condominium (condo),2.0,2.0,4.0,Highland
3354,149.0,Entire condominium (condo),1.0,1.0,1.0,Highland
3355,149.0,Entire condominium (condo),1.0,1.5,1.0,Highland
3356,450.0,Entire residential home,2.0,2.0,2.0,Rosedale
3357,108.0,Entire rental unit,1.0,1.0,1.0,Union Station
3359,166.0,Entire rental unit,1.0,1.0,1.0,Baker
3360,493.0,Entire townhouse,3.0,3.0,3.0,Civic Center
3361,345.0,Entire townhouse,2.0,3.0,2.0,Overland
3362,119.0,Entire rental unit,1.0,1.0,1.0,Congress Park
3364,280.0,Entire rental unit,1.0,1.0,1.0,Union Station
3365,312.0,Entire rental unit,2.0,1.0,2.0,CBD
3366,162.0,Entire guesthouse,2.0,1.0,3.0,Sunnyside
3367,125.0,Entire guest suite,1.0,1.0,2.0,Cole
3368,149.0,Entire condominium (condo),1.0,1.0,2.0,Highland
3369,582.0,Entire residential home,4.0,2.0,14.0,Cole
3370,160.0,Entire residential home,4.0,3.0,4.0,West Highland
3371,105.0,Private room in residential home,1.0,1.0,1.0,Platt Park
3372,351.0,Entire townhouse,2.0,2.5,2.0,Five Points
3373,166.0,Entire rental unit,1.0,1.0,1.0,Baker
3374,45.0,Private room in rental unit,1.0,1.0,1.0,Clayton
3375,200.0,Private room in castle,1.0,1.0,1.0,City Park West
3377,125.0,Private room in castle,1.0,1.0,1.0,City Park West
3378,135.0,Private room in castle,1.0,1.0,1.0,City Park West
3379,100.0,Private room in residential home,1.0,1.0,2.0,Virginia Village
3381,149.0,Entire condominium (condo),1.0,1.0,1.0,Highland
3382,149.0,Entire condominium (condo),1.0,1.5,3.0,Highland
3383,199.0,Entire condominium (condo),2.0,2.0,5.0,Highland
3384,199.0,Entire condominium (condo),2.0,2.0,4.0,Highland
3385,149.0,Entire condominium (condo),1.0,1.5,3.0,Highland
3386,149.0,Entire condominium (condo),1.0,1.0,3.0,Highland
